"","COUNTY","DATE","Population","cdc_multiplier","cdc_case_vacc_obs_imm","N","I","R","S"
"6785","Chatham",2020-12-24,71338,0,15.5092657489697,71338,0,11064,60274
"6786","Chatham",2020-12-25,71338,0,15.5092657489697,71338,0,11064,60274
"6787","Chatham",2020-12-26,71338,0,15.5092657489697,71338,0,11064,60274
"6788","Chatham",2020-12-27,71338,496,16.2045473660602,71338,496,11064,59778
"6789","Chatham",2020-12-28,71338,0,16.2045473660602,71338,0,11560,59778
"6790","Chatham",2020-12-29,71338,0,16.2045473660602,71338,0,11560,59778
"6791","Chatham",2020-12-30,71338,0,16.250973274691,71338,0,11593.119314699,59744.880685301
"6792","Chatham",2020-12-31,71338,0,16.2973991833218,71338,0,11626.2386293981,59711.7613706019
"6793","Chatham",2021-01-01,71338,0,16.3453753742211,71338,0,11660.4638844618,59677.5361155382
"6794","Chatham",2021-01-02,71338,0,16.3944589095938,71338,0,11695.479096926,59642.520903074
"6795","Chatham",2021-01-03,71338,696,17.4177102560369,71338,696,11729.4461424516,58912.5538575484
"6796","Chatham",2021-01-04,71338,0,17.4688489917026,71338,0,12461.9274937008,58876.0725062992
"6797","Chatham",2021-01-05,71338,0,17.5213010692548,71338,0,12499.345756785,58838.654243215
"6798","Chatham",2021-01-06,71338,0,17.5750664887032,71338,0,12537.7009317111,58800.2990682889
"6799","Chatham",2021-01-07,71338,0,17.6301452500478,71338,0,12576.9930184791,58761.0069815209
"6800","Chatham",2021-01-08,71338,0,17.6899232506605,71338,0,12619.6374485562,58718.3625514438
"6801","Chatham",2021-01-09,71338,0,17.7544004905414,71338,0,12665.6342219425,58672.3657780575
"6802","Chatham",2021-01-10,71338,804,18.9418506252175,71338,804,12708.7373990176,57825.2626009824
"6803","Chatham",2021-01-11,71338,0,19.014721027665,71338,0,13564.7216867156,57773.2783132844
"6804","Chatham",2021-01-12,71338,0,19.0922267211656,71338,0,13620.0126983451,57717.9873016549
"6805","Chatham",2021-01-13,71338,0,19.1743677057207,71338,0,13678.610433907,57659.389566093
"6806","Chatham",2021-01-14,71338,0,19.2611439813303,71338,0,13740.5148934014,57597.4851065986
"6807","Chatham",2021-01-15,71338,0,19.3515674462217,71338,0,13805.0211847856,57532.9788152144
"6808","Chatham",2021-01-16,71338,0,19.4456381003935,71338,0,13872.1293080587,57465.8706919413
"6809","Chatham",2021-01-17,71338,984,20.9018332037267,71338,984,13926.9497708745,56427.0502291255
"6810","Chatham",2021-01-18,71338,0,21.0014867297163,71338,0,14982.040603245,56355.959396755
"6811","Chatham",2021-01-19,71338,0,21.1047258636636,71338,0,15055.6893366203,56282.3106633797
"6812","Chatham",2021-01-20,71338,0,21.2115506055673,71338,0,15131.8959709996,56206.1040290004
"6813","Chatham",2021-01-21,71338,0,21.3219609555211,71338,0,15210.6605064496,56127.3394935504
"6814","Chatham",2021-01-22,71338,0,21.4684111920441,71338,0,15315.1351761804,56022.8648238196
"6815","Chatham",2021-01-23,71338,0,21.6509013151378,71338,0,15445.319980193,55892.680019807
"6816","Chatham",2021-01-24,71338,728,22.8621889258693,71338,728,15581.4283359367,55028.5716640633
"6817","Chatham",2021-01-25,71338,0,23.1135241573146,71338,0,16488.7258633451,54849.2741366549
"6818","Chatham",2021-01-26,71338,0,23.4004413384175,71338,0,16693.4068420002,54644.5931579998
"6819","Chatham",2021-01-27,71338,0,23.722940469088,71338,0,16923.471271838,54414.528728162
"6820","Chatham",2021-01-28,71338,0,24.0810215494174,71338,0,17178.9191529234,54159.0808470766
"6821","Chatham",2021-01-29,71338,0,24.4635440674126,71338,0,17451.8030668108,53886.1969331892
"6822","Chatham",2021-01-30,71338,0,24.8705080230737,71338,0,17742.1230135003,53595.8769864997
"6823","Chatham",2021-01-31,71338,708,26.236861005079,71338,708,18008.8519038033,52621.1480961967
"6824","Chatham",2021-02-01,71338,0,26.6870022964128,71338,0,19037.973698215,52300.026301785
"6825","Chatham",2021-02-02,71338,0,27.1612791077624,71338,0,19376.3132898956,51961.6867101044
"6826","Chatham",2021-02-03,71338,0,27.6596914391265,71338,0,19731.870678844,51606.129321156
"6827","Chatham",2021-02-04,71338,0,28.182239290505,71338,0,20104.6458650604,51233.3541349396
"6828","Chatham",2021-02-05,71338,0,28.6769807147003,71338,0,20457.5845022529,50880.4154977471
"6829","Chatham",2021-02-06,71338,0,29.1439157117974,71338,0,20790.686590482,50547.313409518
"6830","Chatham",2021-02-07,71338,504,30.2184079840002,71338,504,21053.2078876261,49780.7921123739
"6831","Chatham",2021-02-08,71338,0,30.6260188167162,71338,0,21847.989303469,49490.010696531
"6832","Chatham",2021-02-09,71338,0,31.0060741162841,71338,0,22119.1131530747,49218.8868469253
"6833","Chatham",2021-02-10,71338,0,31.3585738828062,71338,0,22370.5794365163,48967.4205634837
"6834","Chatham",2021-02-11,71338,0,31.6835181161801,71338,0,22602.3881537206,48735.6118462794
"6835","Chatham",2021-02-12,71338,0,31.9998464729805,71338,0,22828.0504768948,48509.9495231052
"6836","Chatham",2021-02-13,71338,0,32.307558953105,71338,0,23047.566405966,48290.433594034
"6837","Chatham",2021-02-14,71338,320,32.9962546862031,71338,320,23218.8681680436,47799.1318319564
"6838","Chatham",2021-02-15,71338,0,33.285056151744,71338,0,23744.8933575312,47593.1066424688
"6839","Chatham",2021-02-16,71338,0,33.5652915487627,71338,0,23944.8076850563,47393.1923149436
"6840","Chatham",2021-02-17,71338,0,33.8369608772721,71338,0,24138.6111506284,47199.3888493716
"6841","Chatham",2021-02-18,71338,0,34.100064137361,71338,0,24326.3037543106,47011.6962456894
"6842","Chatham",2021-02-19,71338,0,34.3763164251254,71338,0,24523.3766113559,46814.6233886441
"6843","Chatham",2021-02-20,71338,0,34.6657177405654,71338,0,24729.8297217645,46608.1702782355
"6844","Chatham",2021-02-21,71338,272,35.2896808662716,71338,272,24902.9525363808,46163.0474636192
"6845","Chatham",2021-02-22,71338,0,35.6038199246559,71338,0,25399.053057851,45938.946942149
"6846","Chatham",2021-02-23,71338,0,35.9310430229714,71338,0,25632.4874717273,45705.5125282727
"6847","Chatham",2021-02-24,71338,0,36.2713501612309,71338,0,25875.2557780189,45462.7442219811
"6848","Chatham",2021-02-25,71338,0,36.6247413394215,71338,0,26127.3579767165,45210.6420232835
"6849","Chatham",2021-02-26,71338,0,36.9453033921202,71338,0,26356.0405338707,44981.9594661293
"6850","Chatham",2021-02-27,71338,0,37.2330363193138,71338,0,26561.3034494721,44776.6965505279
"6851","Chatham",2021-02-28,71338,220,37.7390750900209,71338,220,26702.3013877191,44415.6986122809
"6852","Chatham",2021-03-01,71338,0,37.9602576068961,71338,0,27080.0885716075,44257.9114283925
"6853","Chatham",2021-03-02,71338,0,38.1487428854803,71338,0,27214.550199644,44123.449800356
"6854","Chatham",2021-03-03,71338,0,38.3045309258615,71338,0,27325.6862718911,44012.3137281089
"6855","Chatham",2021-03-04,71338,0,38.4276217279293,71338,0,27413.4967882702,43924.5032117298
