"","COUNTY","DATE","Population","cdc_multiplier","cdc_case_vacc_obs_imm_up","N","I","R","S"
"17324","Hoke",2021-03-31,53957,0,43.4073407777013,53957,0,23421.2988634243,30535.7011365757
"17325","Hoke",2021-04-01,53957,0,43.5910047622751,53957,0,23520.3984395808,30436.6015604192
"17326","Hoke",2021-04-02,53957,0,43.7787964006188,53957,0,23621.7251738819,30335.2748261181
"17327","Hoke",2021-04-03,53957,0,43.9707156927324,53957,0,23725.2790663276,30231.7209336724
"17328","Hoke",2021-04-04,53957,176,44.4929483049775,53957,176,23831.0601169167,29949.9398830833
"17329","Hoke",2021-04-05,53957,0,44.6931229046285,53957,0,24115.0683256504,29841.9316743496
"17330","Hoke",2021-04-06,53957,0,44.897425158051,53957,0,24225.3036925296,29731.6963074704
"17331","Hoke",2021-04-07,53957,0,45.1058550652383,53957,0,24337.7662175506,29619.2337824494
"17332","Hoke",2021-04-08,53957,0,45.3184126261901,53957,0,24452.4559007134,29504.5440992866
"17333","Hoke",2021-04-09,53957,0,45.5253017036692,53957,0,24564.0870402488,29392.9129597512
"17334","Hoke",2021-04-10,53957,0,45.7265222976626,53957,0,24672.6596361498,29284.3403638502
"17335","Hoke",2021-04-11,53957,232,46.3520464229379,53957,232,24778.1736884246,28946.8263115754
"17336","Hoke",2021-04-12,53957,0,46.5419300499705,53957,0,25112.6291970626,28844.3708029374
"17337","Hoke",2021-04-13,53957,0,46.7261451934741,53957,0,25212.0261620428,28744.9738379572
"17338","Hoke",2021-04-14,53957,0,46.9046918534963,53957,0,25308.364583391,28648.635416609
"17339","Hoke",2021-04-15,53957,0,47.0775700300373,53957,0,25401.6444611072,28555.3555388928
"17340","Hoke",2021-04-16,53957,0,47.2536319854506,53957,0,25496.6422103896,28460.3577896104
"17341","Hoke",2021-04-17,53957,0,47.4328777197517,53957,0,25593.3578312464,28363.6421687536
"17342","Hoke",2021-04-18,53957,268,48.1119990430854,53957,268,25691.7913236776,27997.2086763224
"17343","Hoke",2021-04-19,53957,0,48.2976123351487,53957,0,26059.9426876762,27897.0573123238
"17344","Hoke",2021-04-20,53957,0,48.4864094061019,53957,0,26161.8119232504,27795.1880767496
"17345","Hoke",2021-04-21,53957,0,48.6783902560057,53957,0,26265.399030433,27691.600969567
"17346","Hoke",2021-04-22,53957,0,48.8735548847667,53957,0,26370.7040091736,27586.2959908264
"17347","Hoke",2021-04-23,53957,0,49.0578326184124,53957,0,26470.1347459168,27486.8652540832
"17348","Hoke",2021-04-24,53957,0,49.2312234569861,53957,0,26563.691240686,27393.308759314
"17349","Hoke",2021-04-25,53957,236,49.8311127258395,53957,236,26651.3734934812,27069.6265065188
"17350","Hoke",2021-04-26,53957,0,49.9827297742562,53957,0,26969.1815042954,26987.8184957046
"17351","Hoke",2021-04-27,53957,0,50.1234599276009,53957,0,27045.1152731356,26911.8847268644
"17352","Hoke",2021-04-28,53957,0,50.2533031858736,53957,0,27115.1748000018,26841.8251999982
"17353","Hoke",2021-04-29,53957,0,50.3722595490765,53957,0,27179.3600848952,26777.6399151048
"17354","Hoke",2021-04-30,53957,0,50.4871347108749,53957,0,27241.3432759468,26715.6567240532
"17355","Hoke",2021-05-01,53957,0,50.597928671269,53957,0,27301.1243731566,26655.8756268434
"17356","Hoke",2021-05-02,53957,204,51.0827202708168,53957,204,27358.7033765246,26394.2966234754
"17357","Hoke",2021-05-03,53957,0,51.1853518283889,53957,0,27618.0802860438,26338.9197139562
"17358","Hoke",2021-05-04,53957,0,51.2839021845566,53957,0,27671.2551017212,26285.7448982788
"17359","Hoke",2021-05-05,53957,0,51.3783713393069,53957,0,27722.2278235498,26234.7721764502
"17360","Hoke",2021-05-06,53957,0,51.4687592926549,53957,0,27770.9984515378,26186.0015484622
"17361","Hoke",2021-05-07,53957,0,51.5600853329596,53957,0,27820.275243105,26136.724756895
"17362","Hoke",2021-05-08,53957,0,51.6523494602231,53957,0,27870.0581982526,26086.9418017474
"17363","Hoke",2021-05-09,53957,160,52.0420840984106,53957,160,27920.3473169794,25876.6526830206
"17364","Hoke",2021-05-10,53957,0,52.1362243995874,53957,0,28131.1425992854,25825.8574007146
"17365","Hoke",2021-05-11,53957,0,52.2313027877232,53957,0,28182.4440451718,25774.5559548282
"17366","Hoke",2021-05-12,53957,0,52.3273192628156,53957,0,28234.2516546374,25722.7483453626
"17367","Hoke",2021-05-13,53957,0,52.4242738248516,53957,0,28286.5654276752,25670.4345723248
"17368","Hoke",2021-05-14,53957,0,52.5187706876498,53957,0,28337.5530999352,25619.4469000648
"17369","Hoke",2021-05-15,53957,0,52.6108098512139,53957,0,28387.2146714195,25569.7853285805
"17370","Hoke",2021-05-16,53957,200,53.0710568455014,53957,200,28435.5501421272,25321.4498578728
"17371","Hoke",2021-05-17,53957,0,53.1581806105907,53957,0,28682.5595120564,25274.4404879436
"17372","Hoke",2021-05-18,53957,0,53.2428466764407,53957,0,28728.2427812071,25228.7572187929
"17373","Hoke",2021-05-19,53957,0,53.3250550430537,53957,0,28772.5999495805,25184.4000504195
"17374","Hoke",2021-05-20,53957,0,53.4048057104289,53957,0,28815.6310171761,25141.3689828239
"17375","Hoke",2021-05-21,53957,0,53.4866757431671,53957,0,28859.8056307407,25097.1943692593
"17376","Hoke",2021-05-22,53957,0,53.5706651412569,53957,0,28905.123790268,25051.876209732
"17377","Hoke",2021-05-23,53957,216,54.0570926770669,53957,216,28951.585495765,24789.414504235
"17378","Hoke",2021-05-24,53957,0,54.1453208058713,53957,0,29215.190747224,24741.809252776
"17379","Hoke",2021-05-25,53957,0,54.235668300025,53957,0,29263.9395446445,24693.0604553555
"17380","Hoke",2021-05-26,53957,0,54.3281351595454,53957,0,29313.8318880359,24643.1681119641
"17381","Hoke",2021-05-27,53957,0,54.422721384415,53957,0,29364.8677773888,24592.1322226112
"17382","Hoke",2021-05-28,53957,0,54.5203314203089,53957,0,29417.5352244561,24539.4647755439
"17383","Hoke",2021-05-29,53957,0,54.6209652672285,53957,0,29471.8342292385,24485.1657707615
"17384","Hoke",2021-05-30,53957,180,55.0582219021204,53957,180,29527.7647917271,24249.2352082729
"17385","Hoke",2021-05-31,53957,0,55.1649033710747,53957,0,29765.3269119308,24191.6730880692
"17386","Hoke",2021-06-01,53957,0,55.2746086510534,53957,0,29824.5205898489,24132.4794101511
"17387","Hoke",2021-06-02,53957,0,55.3873377420426,53957,0,29885.3458254739,24071.6541745261
"17388","Hoke",2021-06-03,53957,0,55.503090644056,53957,0,29947.8026188133,24009.1973811867
"17389","Hoke",2021-06-04,53957,0,55.6144482622622,53957,0,30007.8878488688,23949.1121511312
"17390","Hoke",2021-06-05,53957,0,55.721410596661,53957,0,30065.6015156404,23891.3984843596
"17391","Hoke",2021-06-06,53957,92,55.9944837910338,53957,92,30120.9436191281,23744.0563808719
"17392","Hoke",2021-06-07,53957,0,56.0926555578181,53957,0,30265.9141593319,23691.0858406681
"17393","Hoke",2021-06-08,53957,0,56.1864320407951,53957,0,30316.5131362518,23640.4868637482
"17394","Hoke",2021-06-09,53957,0,56.2758132399496,53957,0,30364.7405498796,23592.2594501204
"17395","Hoke",2021-06-10,53957,0,56.3607991552968,53957,0,30410.5964002235,23546.4035997765
"17396","Hoke",2021-06-11,53957,0,56.4425562368514,53957,0,30454.7100687179,23502.2899312821
"17397","Hoke",2021-06-12,53957,0,56.5210844846003,53957,0,30497.0815553558,23459.9184446442
"17398","Hoke",2021-06-13,53957,64,56.7149968681435,53957,64,30537.7108601442,23355.2891398558
"17399","Hoke",2021-06-14,53957,0,56.7870674482929,53957,0,30640.5979830754,23316.4020169246
"17400","Hoke",2021-06-15,53957,0,56.8559091946496,53957,0,30677.7429241571,23279.2570758429
"17401","Hoke",2021-06-16,53957,0,56.9215221072007,53957,0,30713.1456833823,23243.8543166177
"17402","Hoke",2021-06-17,53957,0,56.9839061859614,53957,0,30746.8062607592,23210.1937392408
"17403","Hoke",2021-06-18,53957,0,57.0485147430467,53957,0,30781.6670999057,23175.3329000943
"17404","Hoke",2021-06-19,53957,0,57.115347778473,53957,0,30817.7282008307,23139.2717991693
"17405","Hoke",2021-06-20,53957,84,57.3400848148081,53957,84,30854.989563526,23018.010436474
"17406","Hoke",2021-06-21,53957,0,57.4113668069014,53957,0,30977.4511879998,22979.5488120002
"17407","Hoke",2021-06-22,53957,0,57.4848732773206,53957,0,31017.1130742439,22939.8869257561
"17408","Hoke",2021-06-23,53957,0,57.5606042260796,53957,0,31057.9752222658,22899.0247777342
"17409","Hoke",2021-06-24,53957,0,57.6385596531668,53957,0,31100.0376320592,22856.9623679408
"17410","Hoke",2021-06-25,53957,0,57.7139696380195,53957,0,31140.7265975862,22816.2734024138
"17411","Hoke",2021-06-26,53957,0,57.7868341806414,53957,0,31180.0421188487,22776.9578811513
"17412","Hoke",2021-06-27,53957,60,57.9683529400037,53957,60,31217.9841958378,22679.0158041622
"17413","Hoke",2021-06-28,53957,0,58.0361265981461,53957,0,31314.5528285617,22642.4471714383
"17414","Hoke",2021-06-29,53957,0,58.1013548140564,53957,0,31349.7480170204,22607.2519829796
"17415","Hoke",2021-06-30,53957,0,58.1640375877358,53957,0,31383.5697612146,22573.4302387854
"17416","Hoke",2021-07-01,53957,0,58.2241749191679,53957,0,31416.0180611354,22540.9819388646
"17417","Hoke",2021-07-02,53957,0,58.2868165918645,53957,0,31449.8176284723,22507.1823715277
"17418","Hoke",2021-07-03,53957,0,58.3519626058117,53957,0,31484.9684632178,22472.0315367822
"17419","Hoke",2021-07-04,53957,132,58.6642522107825,53957,132,31521.4705653719,22303.5294346281
"17420","Hoke",2021-07-05,53957,0,58.7344069072448,53957,0,31691.3239349421,22265.6760650579
"17421","Hoke",2021-07-06,53957,0,58.8070659449601,53957,0,31730.5285719221,22226.4714280779
"17422","Hoke",2021-07-07,53957,0,58.8822293239398,53957,0,31771.0844763182,22185.9155236818
"17423","Hoke",2021-07-08,53957,0,58.9598970441702,53957,0,31812.9916481229,22144.0083518771
"17424","Hoke",2021-07-09,53957,0,59.0337008874103,53957,0,31852.81398782,22104.18601218
"17425","Hoke",2021-07-10,53957,0,59.1036408536603,53957,0,31890.5514954095,22066.4485045905
"17426","Hoke",2021-07-11,53957,176,59.4959026092818,53957,176,31926.2041708902,21854.7958291098
"17427","Hoke",2021-07-12,53957,0,59.5581148215644,53957,0,32135.7720142715,21821.2279857285
"17428","Hoke",2021-07-13,53957,0,59.6164631568568,53957,0,32167.2550255452,21789.7449744548
"17429","Hoke",2021-07-14,53957,0,59.6709476151589,53957,0,32196.6532047113,21760.3467952887
"17430","Hoke",2021-07-15,53957,0,59.7215681964709,53957,0,32223.9665517698,21733.0334482302
"17431","Hoke",2021-07-16,53957,0,59.7719033055516,53957,0,32251.1258665765,21705.8741334235
"17432","Hoke",2021-07-17,53957,0,59.8219529423999,53957,0,32278.1311491307,21678.8688508693
"17433","Hoke",2021-07-18,53957,312,60.4499553337365,53957,312,32304.9823994242,21340.0176005758
"17434","Hoke",2021-07-19,53957,0,60.4994340261058,53957,0,32643.6796174659,21313.3203825341
"17435","Hoke",2021-07-20,53957,0,60.5486272462426,53957,0,32670.2228032551,21286.7771967449
"17436","Hoke",2021-07-21,53957,0,60.5975349941468,53957,0,32696.6119567918,21260.3880432082
"17437","Hoke",2021-07-22,53957,0,60.6461572698034,53957,0,32722.8470780678,21234.1529219322
"17438","Hoke",2021-07-23,53957,0,60.6946822982267,53957,0,32749.0297276542,21207.9702723458
"17439","Hoke",2021-07-24,53957,0,60.7431100794169,53957,0,32775.159905551,21181.840094449
"17440","Hoke",2021-07-25,53957,476,61.6736245746752,53957,476,32801.2376117575,20679.7623882425
"17441","Hoke",2021-07-26,53957,0,61.7218578614108,53957,0,33303.2628462814,20653.7371537186
"17442","Hoke",2021-07-27,53957,0,61.7699939009118,53957,0,33329.235609115,20627.764390885
"17443","Hoke",2021-07-28,53957,0,61.8180326931798,53957,0,33355.155900259,20601.844099741
"17444","Hoke",2021-07-29,53957,0,61.8659742382132,53957,0,33381.0237197127,20575.9762802873
"17445","Hoke",2021-07-30,53957,0,61.9181693614487,53957,0,33409.1866423569,20547.8133576431
"17446","Hoke",2021-07-31,53957,0,61.9746180628873,53957,0,33439.6446681921,20517.3553318079
"17447","Hoke",2021-08-01,53957,556,63.0657705158128,53957,556,33472.3977972171,19928.6022027829
"17448","Hoke",2021-08-02,53957,0,63.1307263736551,53957,0,34063.4460294331,19893.5539705669
"17449","Hoke",2021-08-03,53957,0,63.1999358096983,53957,0,34100.7893648389,19856.2106351611
"17450","Hoke",2021-08-04,53957,0,63.2733988239444,53957,0,34140.4278034357,19816.5721965643
"17451","Hoke",2021-08-05,53957,0,63.3511154163927,53957,0,34182.361345223,19774.638654777
"17452","Hoke",2021-08-06,53957,0,63.4287420159649,53957,0,34224.2463295542,19732.7536704458
"17453","Hoke",2021-08-07,53957,0,63.5062786226634,53957,0,34266.0827564305,19690.9172435695
"17454","Hoke",2021-08-08,53957,708,64.8958812125574,53957,708,34307.8706258596,18941.1293741404
"17455","Hoke",2021-08-09,53957,0,64.9732378335204,53957,0,35057.6099378326,18899.3900621674
"17456","Hoke",2021-08-10,53957,0,65.0505044616109,53957,0,35099.3006923514,18857.6993076486
"17457","Hoke",2021-08-11,53957,0,65.1276810968406,53957,0,35140.9428894223,18816.0571105777
"17458","Hoke",2021-08-12,53957,0,65.2047677391956,53957,0,35182.5365290378,18774.4634709622
"17459","Hoke",2021-08-13,53957,0,65.2854370075336,53957,0,35226.0632461549,18730.9367538451
"17460","Hoke",2021-08-14,53957,0,65.3701001370488,53957,0,35271.7449309474,18685.2550690526
"17461","Hoke",2021-08-15,53957,696,66.7486402731966,53957,696,35319.5638322087,17941.4361677913
"17462","Hoke",2021-08-16,53957,0,66.8411677545349,53957,0,36065.4888853144,17891.5111146856
"17463","Hoke",2021-08-17,53957,0,66.9343942003262,53957,0,36115.79107867,17841.20892133
"17464","Hoke",2021-08-18,53957,0,67.0316967543366,53957,0,36168.2926177374,17788.7073822626
"17465","Hoke",2021-08-19,53957,0,67.1330754165813,53957,0,36222.9935025248,17734.0064974752
"17466","Hoke",2021-08-20,53957,0,67.2285245019721,53957,0,36274.4949655291,17682.5050344709
"17467","Hoke",2021-08-21,53957,0,67.3229853245486,53957,0,36325.4631915667,17631.5368084333
"17468","Hoke",2021-08-22,53957,800,68.8987246990302,53957,800,36375.6848858557,16781.3151141443
"17469","Hoke",2021-08-23,53957,0,68.9897266017712,53957,0,37224.7867825177,16732.2132174823
"17470","Hoke",2021-08-24,53957,0,68.9897266017712,53957,0,37224.7867825177,16732.2132174823
"17471","Hoke",2021-08-25,53957,0,68.9897266017712,53957,0,37224.7867825177,16732.2132174823
"17472","Hoke",2021-08-26,53957,0,68.9897266017712,53957,0,37224.7867825177,16732.2132174823
"17473","Hoke",2021-08-27,53957,0,68.9897266017712,53957,0,37224.7867825177,16732.2132174823
"17474","Hoke",2021-08-28,53957,0,68.9897266017712,53957,0,37224.7867825177,16732.2132174823
"17475","Hoke",2021-08-29,53957,932,70.7170279713804,53957,932,37224.7867825177,15800.2132174823
"17476","Hoke",2021-08-30,53957,0,70.7170279713804,53957,0,38156.7867825177,15800.2132174823
"17477","Hoke",2021-08-31,53957,0,70.7170279713804,53957,0,38156.7867825177,15800.2132174823
"17478","Hoke",2021-09-01,53957,0,70.7170279713804,53957,0,38156.7867825177,15800.2132174823
"17479","Hoke",2021-09-02,53957,0,70.7170279713804,53957,0,38156.7867825177,15800.2132174823
"17480","Hoke",2021-09-03,53957,0,70.7170279713804,53957,0,38156.7867825177,15800.2132174823
"17481","Hoke",2021-09-04,53957,0,70.7170279713804,53957,0,38156.7867825177,15800.2132174823
"17482","Hoke",2021-09-05,53957,904,72.3924361667952,53957,904,38156.7867825177,14896.2132174823
"17483","Hoke",2021-09-06,53957,0,72.3924361667952,53957,0,39060.7867825177,14896.2132174823
"17484","Hoke",2021-09-09,53957,0,72.3924361667952,53957,0,39060.7867825177,14896.2132174823
"17485","Hoke",2021-09-12,53957,796,73.8676849760322,53957,796,39060.7867825177,14100.2132174823
"17486","Hoke",2021-09-16,53957,0,73.8676849760322,53957,0,39856.7867825177,14100.2132174823
"17487","Hoke",2021-09-19,53957,672,75.1131211566946,53957,672,39856.7867825177,13428.2132174823
"17488","Hoke",2021-09-23,53957,0,75.1131211566946,53957,0,40528.7867825177,13428.2132174823
"17489","Hoke",2021-09-26,53957,552,76.1361580193816,53957,552,40528.7867825177,12876.2132174823
"17490","Hoke",2021-09-30,53957,0,76.1361580193816,53957,0,41080.7867825177,12876.2132174823
"17491","Hoke",2021-10-03,53957,496,77.05540853368,53957,496,41080.7867825177,12380.2132174823
"17492","Hoke",2021-10-07,53957,0,77.05540853368,53957,0,41576.7867825177,12380.2132174823
"17493","Hoke",2021-10-10,53957,328,77.6633000028128,53957,328,41576.7867825177,12052.2132174823
"17494","Hoke",2021-10-14,53957,0,77.6633000028128,53957,0,41904.7867825177,12052.2132174823
"17495","Hoke",2021-10-17,53957,208,78.0487921539702,53957,208,41904.7867825177,11844.2132174823
"17496","Hoke",2021-10-21,53957,0,78.0487921539702,53957,0,42112.7867825177,11844.2132174823
"17497","Hoke",2021-10-24,53957,256,78.5232440323178,53957,256,42112.7867825177,11588.2132174823
"17498","Hoke",2021-10-28,53957,0,78.5232440323178,53957,0,42368.7867825177,11588.2132174823
"17499","Hoke",2021-10-31,53957,212,78.9161494940744,53957,212,42368.7867825177,11376.2132174823
"17500","Hoke",2021-11-04,53957,0,78.9161494940744,53957,0,42580.7867825177,11376.2132174823
"17501","Hoke",2021-11-07,53957,196,79.2794017134342,53957,196,42580.7867825177,11180.2132174823
"17502","Hoke",2021-11-11,53957,0,79.2794017134342,53957,0,42776.7867825177,11180.2132174823
"17503","Hoke",2021-11-14,53957,352,79.9317730461621,53957,352,42776.7867825177,10828.2132174823
"17504","Hoke",2021-11-18,53957,0,79.9317730461621,53957,0,43128.7867825177,10828.2132174823
"17505","Hoke",2021-11-21,53957,320,80.5248378940966,53957,320,43128.7867825177,10508.2132174823
"17506","Hoke",2021-11-28,53957,228,80.9473965982499,53957,228,43448.7867825177,10280.2132174823
"17507","Hoke",2021-12-05,53957,428,81.7406208323623,53957,428,43676.7867825177,9852.2132174823
"17508","Hoke",2021-12-12,53957,380,82.4448853392844,53957,380,44104.7867825177,9472.2132174823
"17509","Hyde",2020-04-05,5213,0,0,5213,0,0,5213
"17510","Hyde",2020-04-09,5213,0,0,5213,0,0,5213
"17511","Hyde",2020-05-03,5213,4,0.0767312488010742,5213,4,0,5209
"17512","Hyde",2020-05-10,5213,0,0.0767312488010742,5213,0,4,5209
"17513","Hyde",2020-05-14,5213,0,0.0767312488010742,5213,0,4,5209
"17514","Hyde",2020-05-17,5213,0,0.0767312488010742,5213,0,4,5209
"17515","Hyde",2020-05-21,5213,0,0.0767312488010742,5213,0,4,5209
"17516","Hyde",2020-05-24,5213,0,0.0767312488010742,5213,0,4,5209
"17517","Hyde",2020-05-28,5213,0,0.0767312488010742,5213,0,4,5209
"17518","Hyde",2020-05-31,5213,0,0.0767312488010742,5213,0,4,5209
"17519","Hyde",2020-06-04,5213,0,0.0767312488010742,5213,0,4,5209
"17520","Hyde",2020-06-07,5213,4,0.153462497602149,5213,4,4,5205
"17521","Hyde",2020-06-11,5213,0,0.153462497602149,5213,0,8,5205
"17522","Hyde",2020-06-14,5213,4,0.230193746403223,5213,4,8,5201
"17523","Hyde",2020-06-18,5213,0,0.230193746403223,5213,0,12,5201
"17524","Hyde",2020-06-21,5213,12,0.460387492806445,5213,12,12,5189
"17525","Hyde",2020-06-25,5213,0,0.460387492806445,5213,0,24,5189
"17526","Hyde",2020-06-28,5213,20,0.844043736811817,5213,20,24,5169
"17527","Hyde",2020-07-02,5213,0,0.844043736811817,5213,0,44,5169
"17528","Hyde",2020-07-05,5213,80,2.3786687128333,5213,80,44,5089
"17529","Hyde",2020-07-12,5213,8,2.53213121043545,5213,8,124,5081
"17530","Hyde",2020-07-16,5213,0,2.53213121043545,5213,0,132,5081
"17531","Hyde",2020-07-19,5213,8,2.6855937080376,5213,8,132,5073
"17532","Hyde",2020-07-23,5213,0,2.6855937080376,5213,0,140,5073
