"","COUNTY","DATE","Population","death_est_total_inf","death_inf_vacc_obs_imm_up","N","I","R","S"
"35","Alamance",2020-06-21,163324,0,3.95627002861702,163324,0,6461.53846153846,156862.461538462
"36","Alamance",2020-06-25,163324,0,3.95627002861702,163324,0,6461.53846153846,156862.461538462
"37","Alamance",2020-06-28,163324,153.846153846154,4.05046693406028,163324,153.846153846154,6461.53846153846,156708.615384615
"38","Alamance",2020-07-02,163324,0,4.05046693406028,163324,0,6615.38461538462,156708.615384615
"39","Alamance",2020-07-05,163324,153.846153846154,4.14466383950355,163324,153.846153846154,6615.38461538462,156554.769230769
"40","Alamance",2020-07-09,163324,0,4.14466383950355,163324,0,6769.23076923077,156554.769230769
"41","Alamance",2020-07-12,163324,0,4.14466383950355,163324,0,6769.23076923077,156554.769230769
"42","Alamance",2020-07-16,163324,615.384615384615,4.52145146127659,163324,615.384615384615,6769.23076923077,155939.384615385
"43","Alamance",2020-07-19,163324,153.846153846154,4.61564836671986,163324,153.846153846154,7384.61538461538,155785.538461538
"44","Alamance",2020-07-23,163324,0,4.61564836671986,163324,0,7538.46153846154,155785.538461538
"45","Alamance",2020-07-26,163324,153.846153846154,4.70984527216312,163324,153.846153846154,7538.46153846154,155631.692307692
"46","Alamance",2020-07-30,163324,0,4.70984527216312,163324,0,7692.30769230769,155631.692307692
"47","Alamance",2020-08-02,163324,153.846153846154,4.80404217760638,163324,153.846153846154,7692.30769230769,155477.846153846
"48","Alamance",2020-08-06,163324,0,4.80404217760638,163324,0,7846.15384615385,155477.846153846
"49","Alamance",2020-08-09,163324,307.692307692308,4.99243598849291,163324,307.692307692308,7846.15384615385,155170.153846154
"50","Alamance",2020-08-13,163324,307.692307692308,5.18082979937943,163324,307.692307692308,8153.84615384616,154862.461538462
"51","Alamance",2020-08-16,163324,0,5.18082979937943,163324,0,8461.53846153846,154862.461538462
"52","Alamance",2020-08-20,163324,1384.61538461538,6.02860194836879,163324,1384.61538461538,8461.53846153846,153477.846153846
"53","Alamance",2020-08-23,163324,153.846153846154,6.12279885381205,163324,153.846153846154,9846.15384615385,153324
"54","Alamance",2020-08-27,163324,307.692307692308,6.31119266469858,163324,307.692307692308,10000,153016.307692308
"55","Alamance",2020-08-30,163324,307.692307692308,6.4995864755851,163324,307.692307692308,10307.6923076923,152708.615384615
"56","Alamance",2020-09-03,163324,0,6.4995864755851,163324,0,10615.3846153846,152708.615384615
"57","Alamance",2020-09-06,163324,0,6.4995864755851,163324,0,10615.3846153846,152708.615384615
"58","Alamance",2020-09-10,163324,461.538461538462,6.78217719191489,163324,461.538461538462,10615.3846153846,152247.076923077
"59","Alamance",2020-09-13,163324,0,6.78217719191489,163324,0,11076.9230769231,152247.076923077
"60","Alamance",2020-09-17,163324,615.384615384615,7.15896481368794,163324,615.384615384615,11076.9230769231,151631.692307692
"61","Alamance",2020-09-20,163324,307.692307692308,7.34735862457447,163324,307.692307692308,11692.3076923077,151324
"62","Alamance",2020-09-24,163324,3846.15384615385,9.70228126065603,163324,3846.15384615385,12000,147477.846153846
"63","Alamance",2020-09-27,163324,0,9.70228126065603,163324,0,15846.1538461538,147477.846153846
"64","Alamance",2020-10-01,163324,1692.30769230769,10.7384472205319,163324,1692.30769230769,15846.1538461538,145785.538461538
"65","Alamance",2020-10-04,163324,153.846153846154,10.8326441259752,163324,153.846153846154,17538.4615384615,145631.692307692
"66","Alamance",2020-10-08,163324,1384.61538461538,11.6804162749645,163324,1384.61538461538,17692.3076923077,144247.076923077
"67","Alamance",2020-10-11,163324,0,11.6804162749645,163324,0,19076.9230769231,144247.076923077
"68","Alamance",2020-10-15,163324,615.384615384615,12.0572038967376,163324,615.384615384615,19076.9230769231,143631.692307692
"69","Alamance",2020-10-18,163324,307.692307692308,12.2455977076241,163324,307.692307692308,19692.3076923077,143324
"70","Alamance",2020-10-22,163324,0,12.2455977076241,163324,0,20000,143324
"71","Alamance",2020-10-25,163324,0,12.2455977076241,163324,0,20000,143324
"72","Alamance",2020-10-29,163324,615.384615384615,12.6223853293972,163324,615.384615384615,20000,142708.615384615
"73","Alamance",2020-11-01,163324,307.692307692308,12.8107791402837,163324,307.692307692308,20615.3846153846,142400.923076923
"74","Alamance",2020-11-05,163324,153.846153846154,12.904976045727,163324,153.846153846154,20923.0769230769,142247.076923077
"75","Alamance",2020-11-08,163324,769.230769230769,13.3759605729433,163324,769.230769230769,21076.9230769231,141477.846153846
"76","Alamance",2020-11-12,163324,769.230769230769,13.8469451001596,163324,769.230769230769,21846.1538461538,140708.615384615
"77","Alamance",2020-11-15,163324,615.384615384615,14.2237327219326,163324,615.384615384615,22615.3846153846,140093.230769231
"78","Alamance",2020-11-19,163324,2461.53846153846,15.7308832090248,163324,2461.53846153846,23230.7692307692,137631.692307692
"79","Alamance",2020-11-22,163324,307.692307692308,15.9192770199113,163324,307.692307692308,25692.3076923077,137324
"80","Alamance",2020-11-26,163324,923.076923076923,16.4844584525709,163324,923.076923076923,26000,136400.923076923
"81","Alamance",2020-11-29,163324,615.384615384615,16.861246074344,163324,615.384615384615,26923.0769230769,135785.538461538
"82","Alamance",2020-12-03,163324,2615.38461538462,18.4625934668794,163324,2615.38461538462,27538.4615384615,133170.153846154
"83","Alamance",2020-12-06,163324,0,18.4625934668794,163324,0,30153.8461538462,133170.153846154
"84","Alamance",2020-12-10,163324,2307.69230769231,19.8755470485284,163324,2307.69230769231,30153.8461538462,130862.461538462
"85","Alamance",2020-12-13,163324,307.692307692308,20.0639408594149,163324,307.692307692308,32461.5384615385,130554.769230769
"86","Alamance",2020-12-16,163324,0,20.0639408594149,163324,0,32769.2307692308,130554.769230769
"87","Alamance",2020-12-17,163324,3230.76923076923,22.0420758737234,163324,3230.76923076923,32769.2307692308,127324
"88","Alamance",2020-12-18,163324,0,22.0420758737234,163324,0,36000,127324
"89","Alamance",2020-12-19,163324,0,22.0420758737234,163324,0,36000,127324
"90","Alamance",2020-12-20,163324,153.846153846154,22.1362727791667,163324,153.846153846154,36000,127170.153846154
"91","Alamance",2020-12-21,163324,0,22.1362727791667,163324,0,36153.8461538462,127170.153846154
"92","Alamance",2020-12-22,163324,0,22.1362727791667,163324,0,36153.8461538462,127170.153846154
"93","Alamance",2020-12-23,163324,0,22.1362727791667,163324,0,36153.8461538462,127170.153846154
"94","Alamance",2020-12-24,163324,1076.92307692308,22.7956511172695,163324,1076.92307692308,36153.8461538462,126093.230769231
"95","Alamance",2020-12-25,163324,0,22.7956511172695,163324,0,37230.7692307692,126093.230769231
"96","Alamance",2020-12-26,163324,0,22.7956511172695,163324,0,37230.7692307692,126093.230769231
"97","Alamance",2020-12-27,163324,307.692307692308,22.984044928156,163324,307.692307692308,37230.7692307692,125785.538461538
"98","Alamance",2020-12-28,163324,0,22.984044928156,163324,0,37538.4615384615,125785.538461538
"99","Alamance",2020-12-29,163324,0,22.984044928156,163324,0,37538.4615384615,125785.538461538
"100","Alamance",2020-12-30,163324,0,22.9945883877823,163324,0,37555.6815384615,125768.318461538
"101","Alamance",2020-12-31,163324,1076.92307692308,23.6645101855114,163324,1076.92307692308,37572.9015384615,124674.175384615
"102","Alamance",2021-01-01,163324,0,23.6803134209168,163324,0,38675.6350915782,124648.364908422
"103","Alamance",2021-01-02,163324,0,23.6998736390167,163324,0,38707.5816221876,124616.418377812
"104","Alamance",2021-01-03,163324,0,23.7239422363558,163324,0,38746.8914181058,124577.108581894
"105","Alamance",2021-01-04,163324,0,23.7525192129343,163324,0,38793.5644793328,124530.435520667
"106","Alamance",2021-01-05,163324,0,23.785604568747,163324,0,38847.6008058604,124476.39919414
"107","Alamance",2021-01-06,163324,0,23.8231983037991,163324,0,38909.0003976968,124414.999602303
"108","Alamance",2021-01-07,163324,2153.84615384615,25.1840570942961,163324,2153.84615384615,38977.763254842,122192.390591312
"109","Alamance",2021-01-08,163324,0,25.2338746848738,163324,0,41212.9734903232,122111.026509677
"110","Alamance",2021-01-09,163324,0,25.2914077517577,163324,0,41306.9387964808,122017.061203519
"111","Alamance",2021-01-10,163324,153.846153846154,25.4508532003712,163324,153.846153846154,41413.5053271282,121756.648519026
"112","Alamance",2021-01-11,163324,0,25.523817219828,163324,0,41686.5192361119,121637.480763888
"113","Alamance",2021-01-12,163324,0,25.604496715571,163324,0,41818.2882157391,121505.711784261
"114","Alamance",2021-01-13,163324,0,25.6928916876001,163324,0,41962.6584198559,121361.341580144
"115","Alamance",2021-01-14,163324,769.230769230769,26.2599866631316,163324,769.230769230769,42119.6298484623,120435.139382307
"116","Alamance",2021-01-15,163324,0,26.3685713769496,163324,0,43066.2055156891,120257.794484311
"117","Alamance",2021-01-16,163324,0,26.4896303562702,163324,0,43263.9238830747,120060.076116925
"118","Alamance",2021-01-17,163324,307.692307692308,26.81155741198,163324,307.692307692308,43482.0157198499,119534.291972458
"119","Alamance",2021-01-18,163324,0,26.9575649222558,163324,0,44028.173333625,119295.826666375
"120","Alamance",2021-01-19,163324,0,27.1160466980335,163324,0,44287.0121090962,119036.987890904
"121","Alamance",2021-01-20,163324,0,27.2870027393139,163324,0,44566.224353957,118757.775646043
"122","Alamance",2021-01-21,163324,0,27.470433046097,163324,0,44865.8100682074,118458.189931793
"123","Alamance",2021-01-22,163324,0,27.6617310244683,163324,0,45178.2455784026,118145.754421597
"124","Alamance",2021-01-23,163324,0,27.8608966744286,163324,0,45503.5308845438,117820.469115456
"125","Alamance",2021-01-24,163324,153.846153846154,28.1621269013703,163324,153.846153846154,45841.6659865478,117328.487859606
"126","Alamance",2021-01-25,163324,0,28.3770278944569,163324,0,46346.4970383428,116977.502961657
"127","Alamance",2021-01-26,163324,0,28.5997965591325,163324,0,46710.3317322376,116613.668267762
"128","Alamance",2021-01-27,163324,0,28.8304328953462,163324,0,47087.0162219952,116236.983778005
"129","Alamance",2021-01-28,163324,461.538461538462,29.3515276194779,163324,461.538461538462,47476.5505076976,115385.911030764
"130","Alamance",2021-01-29,163324,0,29.5956461089075,163324,0,48336.793050912,114987.206949088
"131","Alamance",2021-01-30,163324,0,29.8453790799123,163324,0,48744.666928476,114579.333071524
"132","Alamance",2021-01-31,163324,153.846153846154,30.1949234379357,163324,153.846153846154,49161.710601928,114008.443244226
"133","Alamance",2021-02-01,163324,0,30.4558853721414,163324,0,49741.7702251962,113582.229774804
"134","Alamance",2021-02-02,163324,0,30.7224617879223,163324,0,50177.1534905062,113146.846509494
"135","Alamance",2021-02-03,163324,0,30.9946526852784,163324,0,50621.7065517042,112702.293448296
"136","Alamance",2021-02-04,163324,307.692307692308,31.4608518751466,163324,307.692307692308,51075.4294088722,111940.878283436
"137","Alamance",2021-02-05,163324,0,31.7280992996954,163324,0,51819.6009002345,111504.399099766
"138","Alamance",2021-02-06,163324,0,31.9847887698186,163324,0,52238.8364104185,111085.163589582
"139","Alamance",2021-02-07,163324,153.846153846154,32.3251171910097,163324,153.846153846154,52640.8282471985,110529.325598955
"140","Alamance",2021-02-08,163324,0,32.5606907523246,163324,0,53179.4225643266,110144.577435673
"141","Alamance",2021-02-09,163324,0,32.785706359214,163324,0,53546.9270541227,109777.072945877
"142","Alamance",2021-02-10,163324,0,33.0001640116704,163324,0,53897.1878704206,109426.812129579
"143","Alamance",2021-02-11,163324,0,33.2040637097516,163324,0,54230.2050133146,109093.794986685
"144","Alamance",2021-02-12,163324,0,33.4158630679022,163324,0,54576.1241970206,108747.875802979
"145","Alamance",2021-02-13,163324,0,33.6355620861224,163324,0,54934.9454215386,108389.054578461
"146","Alamance",2021-02-14,163324,0,33.8631607644122,163324,0,55306.6686868687,108017.331313131
"147","Alamance",2021-02-15,163324,0,34.0986591027716,163324,0,55691.2939930106,107632.706006989
"148","Alamance",2021-02-16,163324,0,34.3420571012005,163324,0,56088.8213399646,107235.178660035
"149","Alamance",2021-02-17,163324,0,34.5933547596989,163324,0,56499.2507277306,106824.749272269
"150","Alamance",2021-02-18,163324,0,34.8525520782669,163324,0,56922.5821563086,106401.417843691
"151","Alamance",2021-02-19,163324,0,35.1229693632293,163324,0,57364.2384828006,105959.761517199
"152","Alamance",2021-02-20,163324,0,35.4046066146363,163324,0,57824.2197072886,105499.780292711
"153","Alamance",2021-02-21,163324,153.846153846154,35.7916607379312,163324,153.846153846154,58302.5258297726,104867.628016381
"154","Alamance",2021-02-22,163324,0,36.0957379221773,163324,0,58953.0030040168,104370.996995983
"155","Alamance",2021-02-23,163324,0,36.4110350728679,163324,0,59467.9589224108,103856.041077589
"156","Alamance",2021-02-24,163324,0,36.737552189953,163324,0,60001.2397387188,103322.760261281
"157","Alamance",2021-02-25,163324,0,37.0752892734826,163324,0,60552.8454530228,102771.154546977
"158","Alamance",2021-02-26,163324,0,37.3925777082944,163324,0,61071.0536162948,102252.946383705
"159","Alamance",2021-02-27,163324,0,37.6894174943883,163324,0,61555.8642285348,101768.135771465
"160","Alamance",2021-02-28,163324,153.846153846154,38.0600055372002,163324,153.846153846154,62007.2772897308,101162.876556423
"161","Alamance",2021-03-01,163324,0,38.3159480259012,163324,0,62579.1389538229,100744.861046177
"162","Alamance",2021-03-02,163324,0,38.551441865877,163324,0,62963.756913025,100360.243086975
"163","Alamance",2021-03-03,163324,0,38.7664870571349,163324,0,63314.9773211949,100009.022678805
"164","Alamance",2021-03-04,163324,0,38.9610835996675,163324,0,63632.8001783209,99691.1998216791
"165","Alamance",2021-03-05,163324,0,39.1814516273536,163324,0,63992.7140558589,99331.2859441411
"166","Alamance",2021-03-06,163324,0,39.4275911401931,163324,0,64394.7189538089,98929.2810461911
"167","Alamance",2021-03-07,163324,307.692307692308,39.8878959490725,163324,307.692307692308,64838.8148721709,98177.4928201367
"168","Alamance",2021-03-08,163324,0,40.1855784322189,163324,0,65632.6941186372,97691.3058813628
"169","Alamance",2021-03-09,163324,0,40.5090324005187,163324,0,66160.9720778232,97163.0279221768
"170","Alamance",2021-03-10,163324,0,40.858257853972,163324,0,66731.3410574212,96592.6589425788
"171","Alamance",2021-03-11,163324,0,41.2332547925787,163324,0,67343.8010574312,95980.1989425688
"172","Alamance",2021-03-12,163324,0,41.6082846437555,163324,0,67956.3148115673,95367.6851884327
"173","Alamance",2021-03-13,163324,0,41.9833474074951,163324,0,68568.8823198172,94755.1176801828
"174","Alamance",2021-03-14,163324,307.692307692308,42.5468368946337,163324,307.692307692308,69181.5035820992,93834.8041102085
"175","Alamance",2021-03-15,163324,0,42.9219654834559,163324,0,70101.8709061996,93222.1290938004
"176","Alamance",2021-03-16,163324,0,43.2971269848409,163324,0,70714.5996767216,92609.4003232784
"177","Alamance",2021-03-17,163324,0,43.6723213987886,163324,0,71327.3822013576,91996.6177986424
"178","Alamance",2021-03-18,163324,0,44.0475487253065,163324,0,71940.2184801196,91383.7815198804
"179","Alamance",2021-03-19,163324,0,44.4371249884811,163324,0,72576.4900161869,90747.5099838131
"180","Alamance",2021-03-20,163324,0,44.8410501883207,163324,0,73236.1968095728,90087.8031904272
"181","Alamance",2021-03-21,163324,153.846153846154,45.3535212302607,163324,153.846153846154,73919.3388602649,89250.814985889
"182","Alamance",2021-03-22,163324,0,45.7861443034722,163324,0,74779.762322203,88544.237677797
"183","Alamance",2021-03-23,163324,0,46.2331163133367,163324,0,75509.774887594,87814.225112406
"184","Alamance",2021-03-24,163324,0,46.6944372598657,163324,0,76263.222710303,87060.777289697
"185","Alamance",2021-03-25,163324,0,47.1701071430519,163324,0,77040.105790318,86283.894209682
"186","Alamance",2021-03-26,163324,0,47.6540168630165,163324,0,77830.446501353,85493.553498647
"187","Alamance",2021-03-27,163324,0,48.1461664197595,163324,0,78634.244843408,84689.755156592
"188","Alamance",2021-03-28,163324,307.692307692308,48.8349496241173,163324,307.692307692308,79451.500816401,83564.8068759067
"189","Alamance",2021-03-29,163324,0,49.3435788543627,163324,0,80589.9067280993,82734.0932719007
"190","Alamance",2021-03-30,163324,0,49.8604479213865,163324,0,81434.0779631253,81889.9220368747
"191","Alamance",2021-03-31,163324,0,50.3855568251459,163324,0,82291.7068291013,81032.2931708987
"192","Alamance",2021-04-01,163324,0,50.9189055656837,163324,0,83162.7933260973,80161.2066739027
"193","Alamance",2021-04-02,163324,0,51.4544233098867,163324,0,84037.4223266393,79286.5776733607
"194","Alamance",2021-04-03,163324,0,51.9921100578049,163324,0,84915.5938308093,78408.4061691907
"195","Alamance",2021-04-04,163324,307.692307692308,52.7203596202822,163324,307.692307692308,85797.3078385373,77218.9998537704
"196","Alamance",2021-04-05,163324,0,53.262384375538,163324,0,86990.2566575036,76333.7433424964
"197","Alamance",2021-04-06,163324,0,53.8065781345134,163324,0,87879.0556724126,75444.9443275874
"198","Alamance",2021-04-07,163324,0,54.3529408971612,163324,0,88771.3971908796,74552.6028091204
"199","Alamance",2021-04-08,163324,0,54.9014726634742,163324,0,89667.2812128926,73656.7187871074
"200","Alamance",2021-04-09,163324,0,55.434523441055,163324,0,90537.8810648686,72786.1189351314
"201","Alamance",2021-04-10,163324,0,55.9520932298606,163324,0,91383.1967467376,71940.8032532624
"202","Alamance",2021-04-11,163324,153.846153846154,56.5483789353272,163324,153.846153846154,92203.2282584876,70966.9255876662
"203","Alamance",2021-04-12,163324,0,57.0349867466256,163324,0,93151.8217540588,70172.1782459412
"204","Alamance",2021-04-13,163324,0,57.5061135691416,163324,0,93921.2849256648,69402.7150743352
"205","Alamance",2021-04-14,163324,0,57.9617594029327,163324,0,94665.4639272458,68658.5360727542
"206","Alamance",2021-04-15,163324,0,58.4019242479677,163324,0,95384.3587587508,67939.6412412492
"207","Alamance",2021-04-16,163324,0,58.855328002891,163324,0,96124.8759074418,67199.1240925582
"208","Alamance",2021-04-17,163324,0,59.3219706677762,163324,0,96887.0153734388,66436.9846265612
"209","Alamance",2021-04-18,163324,0,59.8018522425496,163324,0,97670.7771566218,65653.2228433782
"210","Alamance",2021-04-19,163324,0,60.2949727272157,163324,0,98476.1612569978,64847.8387430022
"211","Alamance",2021-04-20,163324,0,60.8013321218289,163324,0,99303.1676746558,64020.8323253442
"212","Alamance",2021-04-21,163324,0,61.3209304263095,163324,0,100151.796409466,63172.2035905342
"213","Alamance",2021-04-22,163324,0,61.8537676407122,163324,0,101022.047461517,62301.9525384832
"214","Alamance",2021-04-23,163324,0,62.3480818316229,163324,0,101829.38117068,61494.6188293202
"215","Alamance",2021-04-24,163324,0,62.8038729990343,163324,0,102573.797536943,60750.2024630572
"216","Alamance",2021-04-25,163324,0,63.221141142958,163324,0,103255.296560325,60068.7034396752
"217","Alamance",2021-04-26,163324,0,63.5998862633323,163324,0,103873.878240725,59450.1217592752
"218","Alamance",2021-04-27,163324,0,63.9401083602188,163324,0,104429.542578244,58894.4574217562
"219","Alamance",2021-04-28,163324,0,64.2418074336061,163324,0,104922.289572863,58401.7104271372
"220","Alamance",2021-04-29,163324,0,64.5049834835057,163324,0,105352.119224601,57971.8807753992
"221","Alamance",2021-04-30,163324,0,64.7578501813008,163324,0,105765.111230108,57558.8887698922
"222","Alamance",2021-05-01,163324,0,65.0004075270345,163324,0,106161.265589454,57162.7344105462
"223","Alamance",2021-05-02,163324,0,65.232655520668,163324,0,106540.582302576,56783.4176974242
"224","Alamance",2021-05-03,163324,0,65.4545941621897,163324,0,106903.061369455,56420.9386305452
"225","Alamance",2021-05-04,163324,0,65.6662234516573,163324,0,107248.702790185,56075.2972098152
"226","Alamance",2021-05-05,163324,0,65.8675433890247,163324,0,107577.506564691,55746.4934353092
"227","Alamance",2021-05-06,163324,0,66.0585539743306,163324,0,107889.472693036,55434.5273069642
"228","Alamance",2021-05-07,163324,0,66.245563538489,163324,0,108194.904193602,55129.0958063982
"229","Alamance",2021-05-08,163324,0,66.4285720815543,163324,0,108493.801066478,54830.1989335222
"230","Alamance",2021-05-09,163324,0,66.6075796035223,163324,0,108786.163311657,54537.8366883432
"231","Alamance",2021-05-10,163324,0,66.782586104347,163324,0,109071.990929064,54252.0090709362
"232","Alamance",2021-05-11,163324,0,66.9535915840671,163324,0,109351.283918762,53972.7160812382
"233","Alamance",2021-05-12,163324,0,67.1205960426941,163324,0,109624.04228077,53699.9577192302
"234","Alamance",2021-05-13,163324,0,67.2835994801736,163324,0,109890.266014999,53433.7339850012
"235","Alamance",2021-05-14,163324,0,67.4416277582038,163324,0,110148.364119809,53175.6358801912
"236","Alamance",2021-05-15,163324,0,67.5946808767847,163324,0,110398.3365952,52925.6634048002
"237","Alamance",2021-05-16,163324,0,67.7427588359119,163324,0,110640.183441165,52683.8165588352
"238","Alamance",2021-05-17,163324,0,67.8858616355972,163324,0,110873.904657723,52450.0953422772
"239","Alamance",2021-05-18,163324,0,68.0239892758332,163324,0,111099.500244862,52224.4997551382
"240","Alamance",2021-05-19,163324,0,68.1571417566155,163324,0,111316.970202575,52007.0297974252
"241","Alamance",2021-05-20,163324,0,68.2853190779486,163324,0,111526.314530869,51797.6854691312
"242","Alamance",2021-05-21,163324,0,68.4157510204714,163324,0,111739.341196675,51584.6588033252
"243","Alamance",2021-05-22,163324,0,68.5484375841767,163324,0,111956.050199981,51367.9498000192
"244","Alamance",2021-05-23,163324,0,68.683378769122,163324,0,112176.441540881,51147.5584591192
"245","Alamance",2021-05-24,163324,0,68.820574575257,163324,0,112400.515219293,50923.4847807072
"246","Alamance",2021-05-25,163324,0,68.9600250025818,163324,0,112628.271235217,50695.7287647832
"247","Alamance",2021-05-26,163324,0,69.1017300510891,163324,0,112859.709588641,50464.2904113592
"248","Alamance",2021-05-27,163324,0,69.2456897207862,163324,0,113094.830279577,50229.1697204232
"249","Alamance",2021-05-28,163324,0,69.3942876948732,163324,0,113337.526434775,49986.4735652252
"250","Alamance",2021-05-29,163324,0,69.5475239733963,163324,0,113587.79805431,49736.2019456902
"251","Alamance",2021-05-30,163324,0,69.7053985563094,163324,0,113845.645138107,49478.3548618932
"252","Alamance",2021-05-31,163324,0,69.8679114436199,163324,0,114111.067686178,49212.9323138222
"253","Alamance",2021-06-01,163324,0,70.0350626353205,163324,0,114384.065698511,48939.9343014892
"254","Alamance",2021-06-02,163324,0,70.2068521314612,163324,0,114664.639175188,48659.3608248122
"255","Alamance",2021-06-03,163324,0,70.3832799319921,163324,0,114952.788116127,48371.2118838732
"256","Alamance",2021-06-04,163324,0,70.5519026573221,163324,0,115228.189496045,48095.8105039552
"257","Alamance",2021-06-05,163324,0,70.7127203074587,163324,0,115490.843314954,47833.1566850462
"258","Alamance",2021-06-06,163324,0,70.865732882406,163324,0,115740.749572861,47583.2504271392
"259","Alamance",2021-06-07,163324,0,71.0109403821525,163324,0,115977.908269747,47346.0917302532
"260","Alamance",2021-06-08,163324,0,71.1483428067098,163324,0,116202.319405631,47121.6805943692
"261","Alamance",2021-06-09,163324,0,71.2779401560663,163324,0,116413.982980494,46910.0170195062
"262","Alamance",2021-06-10,163324,0,71.3997324302293,163324,0,116612.898994348,46711.1010056522
"263","Alamance",2021-06-11,163324,0,71.5174546392244,163324,0,116805.167614967,46518.8323850332
"264","Alamance",2021-06-12,163324,0,71.6311067830587,163324,0,116990.788842363,46333.2111576372
"265","Alamance",2021-06-13,163324,0,71.740688861725,163324,0,117169.762676524,46154.2373234762
"266","Alamance",2021-06-14,163324,0,71.8462008751732,163324,0,117342.089117368,45981.9108826322
"267","Alamance",2021-06-15,163324,0,71.9476428234606,163324,0,117507.768164989,45816.2318350112
"268","Alamance",2021-06-16,163324,0,72.04501470658,163324,0,117666.799819375,45657.2001806252
"269","Alamance",2021-06-17,163324,0,72.1383165244886,163324,0,117819.184080456,45504.8159195442
"270","Alamance",2021-06-18,163324,0,72.2307778967652,163324,0,117970.195692113,45353.8043078872
"271","Alamance",2021-06-19,163324,0,72.3223988234128,163324,0,118119.834654351,45204.1653456492
"272","Alamance",2021-06-20,163324,153.846153846154,72.5073762098173,163324,153.846153846154,118268.100967076,44902.0528790781
"273","Alamance",2021-06-21,163324,0,72.5973162451495,163324,0,118568.840784228,44755.1592157721
"274","Alamance",2021-06-22,163324,0,72.6864158347995,163324,0,118714.361798028,44609.6382019721
"275","Alamance",2021-06-23,163324,0,72.7746749788206,163324,0,118858.510162409,44465.4898375911
"276","Alamance",2021-06-24,163324,0,72.8620936772054,163324,0,119001.285877359,44322.7141226411
"277","Alamance",2021-06-25,163324,0,72.9473792589968,163324,0,119140.577700964,44183.4222990361
"278","Alamance",2021-06-26,163324,0,73.0305317241403,163324,0,119276.385633135,44047.6143668651
"279","Alamance",2021-06-27,163324,0,73.1115510726904,163324,0,119408.709673961,43915.2903260391
"280","Alamance",2021-06-28,163324,0,73.1904373046429,163324,0,119537.549823435,43786.4501765651
"281","Alamance",2021-06-29,163324,0,73.2671904199946,163324,0,119662.906081552,43661.0939184481
"282","Alamance",2021-06-30,163324,0,73.3418104186984,163324,0,119784.778448235,43539.2215517651
"283","Alamance",2021-07-01,163324,0,73.4142973008088,163324,0,119903.166923573,43420.8330764271
"284","Alamance",2021-07-02,163324,0,73.486557319798,163324,0,120021.184876987,43302.8151230131
"285","Alamance",2021-07-03,163324,0,73.5585904756159,163324,0,120138.832308395,43185.1676916051
"286","Alamance",2021-07-04,163324,153.846153846154,73.7245936737602,163324,153.846153846154,120256.109217886,42914.0446282679
"287","Alamance",2021-07-05,163324,0,73.7961731032898,163324,0,120526.861759217,42797.1382407829
"288","Alamance",2021-07-06,163324,0,73.8675256696481,163324,0,120643.397624696,42680.6023753039
"289","Alamance",2021-07-07,163324,0,73.9386513728895,163324,0,120759.562968258,42564.4370317419
"290","Alamance",2021-07-08,163324,0,74.0095502129596,163324,0,120875.357789814,42448.6422101859
"291","Alamance",2021-07-09,163324,0,74.0790999420594,163324,0,120988.949189369,42335.0508106309
"292","Alamance",2021-07-10,163324,0,74.1473005601964,163324,0,121100.337166935,42223.6628330649
"293","Alamance",2021-07-11,163324,615.384615384615,74.5909396891478,163324,615.384615384615,121209.521722519,41499.0936620963
"294","Alamance",2021-07-12,163324,0,74.6564420853107,163324,0,121931.887471413,41392.1125285871
"295","Alamance",2021-07-13,163324,0,74.7205953705102,163324,0,122036.665182932,41287.3348170679
"296","Alamance",2021-07-14,163324,0,74.7833995447466,163324,0,122139.239472462,41184.760527538
"297","Alamance",2021-07-15,163324,0,74.8448546080196,163324,0,122239.610340002,41084.3896599981
"298","Alamance",2021-07-16,163324,0,74.9050003866401,163324,0,122337.842831476,40986.157168524
"299","Alamance",2021-07-17,163324,0,74.9638368806238,163324,0,122433.93694691,40890.0630530899
"300","Alamance",2021-07-18,163324,615.384615384615,75.3981517117386,163324,615.384615384615,122527.892686295,40180.7226983201
"301","Alamance",2021-07-19,163324,0,75.4543696364436,163324,0,123235.094665025,40088.9053349749
"302","Alamance",2021-07-20,163324,0,75.5092782765119,163324,0,123324.77365233,39999.2263476697
"303","Alamance",2021-07-21,163324,0,75.5628776319428,163324,0,123412.314263594,39911.6857364057
"304","Alamance",2021-07-22,163324,0,75.6151677027321,163324,0,123497.71649881,39826.2835011899
"305","Alamance",2021-07-23,163324,0,75.6679467257576,163324,0,123583.917310376,39740.0826896237
"306","Alamance",2021-07-24,163324,0,75.7212147010136,163324,0,123670.916698284,39653.0833017165
"307","Alamance",2021-07-25,163324,769.230769230769,76.245956155717,163324,769.230769230769,123758.714662532,38796.0545682368
"308","Alamance",2021-07-26,163324,0,76.3002020354395,163324,0,124616.541972361,38707.4580276387
"309","Alamance",2021-07-27,163324,0,76.3549368673931,163324,0,124705.937089301,38618.0629106989
"310","Alamance",2021-07-28,163324,0,76.4101606515829,163324,0,124796.130782591,38527.8692174087
"311","Alamance",2021-07-29,163324,1384.61538461538,77.3136455369931,163324,1384.61538461538,124887.123052223,37052.2615631614
"312","Alamance",2021-07-30,163324,0,77.3728702940914,163324,0,126368.466679122,36955.5333208782
