"","COUNTY","DATE","Population","cdc_multiplier","cdc_case_vacc_obs_imm_lower","N","I","R","S"
"35261","Watauga",2021-06-04,54925,0,51.3759747935192,54925,0,28218.2541553404,26706.7458446596
"35262","Watauga",2021-06-05,54925,0,51.518563821335,54925,0,28296.5711788682,26628.4288211318
"35263","Watauga",2021-06-06,54925,32,51.650470395849,54925,32,28337.02086492,26555.97913508
"35264","Watauga",2021-06-07,54925,0,51.7716945170612,54925,0,28435.6032134958,26489.3967865042
"35265","Watauga",2021-06-08,54925,0,51.8822361849843,54925,0,28496.3182246026,26428.6817753974
"35266","Watauga",2021-06-09,54925,0,51.9820953995908,54925,0,28551.1658982252,26373.8341017748
"35267","Watauga",2021-06-10,54925,0,52.0712721609082,54925,0,28600.1462343788,26324.8537656212
"35268","Watauga",2021-06-11,54925,0,52.1562218297286,54925,0,28646.8048399784,26278.1951600216
"35269","Watauga",2021-06-12,54925,0,52.2369444060541,54925,0,28691.1417150252,26233.8582849748
"35270","Watauga",2021-06-13,54925,48,52.3134398898721,54925,48,28685.1568595122,26191.8431404878
"35271","Watauga",2021-06-14,54925,0,52.3857082811951,54925,0,28772.8502734464,26152.1497265536
"35272","Watauga",2021-06-15,54925,0,52.4537495800234,54925,0,28810.2219568278,26114.7780431722
"35273","Watauga",2021-06-16,54925,0,52.5175637863589,54925,0,28845.2719096576,26079.7280903424
"35274","Watauga",2021-06-17,54925,0,52.5771509001996,54925,0,28878.0001319346,26046.9998680654
"35275","Watauga",2021-06-18,54925,0,52.6380489474801,54925,0,28911.4483844034,26013.5516155966
"35276","Watauga",2021-06-19,54925,0,52.7002579281876,54925,0,28945.616667057,25979.383332943
"35277","Watauga",2021-06-20,54925,52,52.7637778423349,54925,52,28928.5049799024,25944.4950200976
"35278","Watauga",2021-06-21,54925,0,52.828608689922,54925,0,29016.1133229396,25908.8866770604
"35279","Watauga",2021-06-22,54925,0,52.8947504709339,54925,0,29052.4416961604,25872.5583038396
"35280","Watauga",2021-06-23,54925,0,52.9622031853856,54925,0,29089.490099573,25835.509900427
"35281","Watauga",2021-06-24,54925,0,53.0309668332643,54925,0,29127.2585331704,25797.7414668296
"35282","Watauga",2021-06-25,54925,0,53.0972511391826,54925,0,29163.665188196,25761.334811804
"35283","Watauga",2021-06-26,54925,0,53.1610561031382,54925,0,29198.7100646486,25726.2899353514
"35284","Watauga",2021-06-27,54925,28,53.2223817251311,54925,28,29204.3931625282,25692.6068374718
"35285","Watauga",2021-06-28,54925,0,53.2812280051485,54925,0,29264.7144818278,25660.2855181722
"35286","Watauga",2021-06-29,54925,0,53.3375949432033,54925,0,29295.6740225544,25629.3259774456
"35287","Watauga",2021-06-30,54925,0,53.3914825392977,54925,0,29325.2717847092,25599.7282152908
"35288","Watauga",2021-07-01,54925,0,53.4428907934166,54925,0,29353.507768284,25571.492231716
"35289","Watauga",2021-07-02,54925,0,53.4915477709973,54925,0,29380.2326132202,25544.7673867798
"35290","Watauga",2021-07-03,54925,0,53.5374534720248,54925,0,29405.4463195096,25519.5536804904
"35291","Watauga",2021-07-04,54925,12,53.5806078965066,54925,12,29417.1488871562,25495.8511128438
"35292","Watauga",2021-07-05,54925,0,53.621011044439,54925,0,29451.3403161581,25473.6596838419
"35293","Watauga",2021-07-06,54925,0,53.6586629158244,54925,0,29472.0206065165,25452.9793934835
"35294","Watauga",2021-07-07,54925,0,53.6935635106626,54925,0,29491.1897582314,25433.8102417686
"35295","Watauga",2021-07-08,54925,0,53.7257128289528,54925,0,29508.8477713023,25416.1522286977
"35296","Watauga",2021-07-09,54925,0,53.7573859035163,54925,0,29526.2442075063,25398.7557924937
"35297","Watauga",2021-07-10,54925,0,53.7885827343382,54925,0,29543.3790668352,25381.6209331648
"35298","Watauga",2021-07-11,54925,12,53.8193033214346,54925,12,29548.2523492979,25364.7476507021
"35299","Watauga",2021-07-12,54925,0,53.8495476648021,54925,0,29576.8640548925,25348.1359451075
"35300","Watauga",2021-07-13,54925,0,53.8793157644429,54925,0,29593.2141836202,25331.7858163798
"35301","Watauga",2021-07-14,54925,0,53.9086076203433,54925,0,29609.3027354735,25315.6972645265
"35302","Watauga",2021-07-15,54925,0,53.937423232517,54925,0,29625.1297104599,25299.8702895401
"35303","Watauga",2021-07-16,54925,0,53.9663241037066,54925,0,29641.0035139608,25283.9964860392
"35304","Watauga",2021-07-17,54925,0,53.9953102339293,54925,0,29656.9241459856,25268.0758540144
"35305","Watauga",2021-07-18,54925,64,54.0243816231713,54925,64,29608.8916065268,25252.1083934732
"35306","Watauga",2021-07-19,54925,0,54.0535382714293,54925,0,29688.9058955825,25236.0941044175
"35307","Watauga",2021-07-20,54925,0,54.0827801787054,54925,0,29704.9670131539,25220.0329868461
"35308","Watauga",2021-07-21,54925,0,54.1121073450143,54925,0,29721.0749592491,25203.9250407509
"35309","Watauga",2021-07-22,54925,0,54.1415197703407,54925,0,29737.2297338596,25187.7702661404
"35310","Watauga",2021-07-23,54925,0,54.170057406758,54925,0,29752.9040306618,25172.0959693382
"35311","Watauga",2021-07-24,54925,0,54.1977202542664,54925,0,29768.0978496558,25156.9021503442
"35312","Watauga",2021-07-25,54925,96,54.2245083128511,54925,96,29686.8111908334,25142.1888091666
"35313","Watauga",2021-07-26,54925,0,54.2504215825244,54925,0,29797.0440542015,25127.9559457985
"35314","Watauga",2021-07-27,54925,0,54.27546006329,54925,0,29810.796439762,25114.203560238
"35315","Watauga",2021-07-28,54925,0,54.2996237551456,54925,0,29824.0683475137,25100.9316524863
"35316","Watauga",2021-07-29,54925,0,54.3229126580922,54925,0,29836.8597774571,25088.1402225429
"35317","Watauga",2021-07-30,54925,0,54.3493051182371,54925,0,29851.3558361917,25073.6441638083
"35318","Watauga",2021-07-31,54925,0,54.3788011355944,54925,0,29867.5565237252,25057.4434762748
"35319","Watauga",2021-08-01,54925,212,54.411400710165,54925,212,29673.4618400581,25039.5381599419
"35320","Watauga",2021-08-02,54925,0,54.4471038419318,54925,0,29905.071785181,25019.928214819
"35321","Watauga",2021-08-03,54925,0,54.4859105309119,54925,0,29926.3863591033,24998.6136408967
"35322","Watauga",2021-08-04,54925,0,54.5278207771052,54925,0,29949.405561825,24975.594438175
"35323","Watauga",2021-08-05,54925,0,54.5728345804947,54925,0,29974.1293933367,24950.8706066633
"35324","Watauga",2021-08-06,54925,0,54.6182131666996,54925,0,29999.0535818097,24925.9464181903
"35325","Watauga",2021-08-07,54925,0,54.6639565357048,54925,0,30024.1781272358,24900.8218727642
"35326","Watauga",2021-08-08,54925,340,54.7100646875086,54925,340,29709.5030296141,24875.4969703859
"35327","Watauga",2021-08-09,54925,0,54.7565376221121,54925,0,30075.0282889451,24849.9717110549
"35328","Watauga",2021-08-10,54925,0,54.8033753395166,54925,0,30100.7539052295,24824.2460947705
"35329","Watauga",2021-08-11,54925,0,54.8505778397357,54925,0,30126.6798784748,24798.3201215252
"35330","Watauga",2021-08-12,54925,0,54.8981451227546,54925,0,30152.8062086729,24772.1937913271
"35331","Watauga",2021-08-13,54925,0,54.9468071348113,54925,0,30179.5338187951,24745.4661812049
"35332","Watauga",2021-08-14,54925,0,54.9965916128244,54925,0,30206.8779433438,24718.1220566562
"35333","Watauga",2021-08-15,54925,344,55.047496337854,54925,344,29890.8373635663,24690.1626364337
"35334","Watauga",2021-08-16,54925,0,55.0995174267296,54925,0,30263.4099466312,24661.5900533688
"35335","Watauga",2021-08-17,54925,0,55.1508608545954,54925,0,30291.6103243865,24633.3896756135
"35336","Watauga",2021-08-18,54925,0,55.2033322958191,54925,0,30320.4302634786,24604.5697365214
"35337","Watauga",2021-08-19,54925,0,55.2569317504006,54925,0,30349.8697639075,24575.1302360925
"35338","Watauga",2021-08-20,54925,0,55.3054684733144,54925,0,30376.5285589679,24548.4714410321
"35339","Watauga",2021-08-21,54925,0,55.3531614076175,54925,0,30402.7239031339,24522.2760968661
"35340","Watauga",2021-08-22,54925,552,55.3996730378669,54925,552,29876.2704160484,24496.7295839516
"35341","Watauga",2021-08-23,54925,0,55.4444127120377,54925,0,30452.8436820867,24472.1563179133
"35342","Watauga",2021-08-24,54925,0,55.4444127120377,54925,0,30452.8436820867,24472.1563179133
"35343","Watauga",2021-08-25,54925,0,55.4444127120377,54925,0,30452.8436820867,24472.1563179133
"35344","Watauga",2021-08-26,54925,0,55.4444127120377,54925,0,30452.8436820867,24472.1563179133
"35345","Watauga",2021-08-27,54925,0,55.4444127120377,54925,0,30452.8436820867,24472.1563179133
"35346","Watauga",2021-08-28,54925,0,55.4444127120377,54925,0,30452.8436820867,24472.1563179133
"35347","Watauga",2021-08-29,54925,676,55.4444127120377,54925,676,29776.8436820867,24472.1563179133
"35348","Watauga",2021-08-30,54925,0,55.4444127120377,54925,0,30452.8436820867,24472.1563179133
"35349","Watauga",2021-08-31,54925,0,55.4444127120377,54925,0,30452.8436820867,24472.1563179133
"35350","Watauga",2021-09-01,54925,0,55.4444127120377,54925,0,30452.8436820867,24472.1563179133
"35351","Watauga",2021-09-02,54925,0,55.4444127120377,54925,0,30452.8436820867,24472.1563179133
"35352","Watauga",2021-09-03,54925,0,55.4444127120377,54925,0,30452.8436820867,24472.1563179133
"35353","Watauga",2021-09-04,54925,0,55.4444127120377,54925,0,30452.8436820867,24472.1563179133
"35354","Watauga",2021-09-05,54925,952,55.4444127120377,54925,952,29500.8436820867,24472.1563179133
"35355","Watauga",2021-09-06,54925,0,55.4444127120377,54925,0,30452.8436820867,24472.1563179133
"35356","Watauga",2021-09-09,54925,0,55.4444127120377,54925,0,30452.8436820867,24472.1563179133
"35357","Watauga",2021-09-12,54925,720,55.4444127120377,54925,720,29732.8436820867,24472.1563179133
"35358","Watauga",2021-09-16,54925,0,55.4444127120377,54925,0,30452.8436820867,24472.1563179133
"35359","Watauga",2021-09-19,54925,716,55.4444127120377,54925,716,29736.8436820867,24472.1563179133
"35360","Watauga",2021-09-23,54925,0,55.4444127120377,54925,0,30452.8436820867,24472.1563179133
"35361","Watauga",2021-09-26,54925,424,55.4444127120377,54925,424,30028.8436820867,24472.1563179133
"35362","Watauga",2021-09-30,54925,0,55.4444127120377,54925,0,30452.8436820867,24472.1563179133
"35363","Watauga",2021-10-03,54925,424,55.4444127120377,54925,424,30028.8436820867,24472.1563179133
"35364","Watauga",2021-10-07,54925,0,55.4444127120377,54925,0,30452.8436820867,24472.1563179133
"35365","Watauga",2021-10-10,54925,300,55.4444127120377,54925,300,30152.8436820867,24472.1563179133
"35366","Watauga",2021-10-14,54925,0,55.4444127120377,54925,0,30452.8436820867,24472.1563179133
"35367","Watauga",2021-10-17,54925,372,55.4444127120377,54925,372,30080.8436820867,24472.1563179133
"35368","Watauga",2021-10-21,54925,0,55.4444127120377,54925,0,30452.8436820867,24472.1563179133
"35369","Watauga",2021-10-24,54925,272,55.4444127120377,54925,272,30180.8436820867,24472.1563179133
"35370","Watauga",2021-10-28,54925,0,55.4444127120377,54925,0,30452.8436820867,24472.1563179133
"35371","Watauga",2021-10-31,54925,252,55.4444127120377,54925,252,30200.8436820867,24472.1563179133
"35372","Watauga",2021-11-04,54925,0,55.4444127120377,54925,0,30452.8436820867,24472.1563179133
"35373","Watauga",2021-11-07,54925,228,55.4444127120377,54925,228,30224.8436820867,24472.1563179133
"35374","Watauga",2021-11-11,54925,0,55.4444127120377,54925,0,30452.8436820867,24472.1563179133
"35375","Watauga",2021-11-14,54925,280,55.4444127120377,54925,280,30172.8436820867,24472.1563179133
"35376","Watauga",2021-11-18,54925,0,55.4444127120377,54925,0,30452.8436820867,24472.1563179133
"35377","Watauga",2021-11-21,54925,208,55.4444127120377,54925,208,30244.8436820867,24472.1563179133
"35378","Watauga",2021-11-28,54925,180,55.4444127120377,54925,180,30272.8436820867,24472.1563179133
"35379","Watauga",2021-12-05,54925,488,55.4444127120377,54925,488,29964.8436820867,24472.1563179133
"35380","Watauga",2021-12-12,54925,260,55.4444127120377,54925,260,30192.8436820867,24472.1563179133
"35381","Wayne",2020-02-23,123603,0,0,123603,0,0,123603
"35382","Wayne",2020-02-27,123603,0,0,123603,0,0,123603
"35383","Wayne",2020-03-01,123603,0,0,123603,0,0,123603
"35384","Wayne",2020-03-05,123603,0,0,123603,0,0,123603
"35385","Wayne",2020-03-08,123603,0,0,123603,0,0,123603
"35386","Wayne",2020-03-12,123603,0,0,123603,0,0,123603
"35387","Wayne",2020-03-15,123603,0,0,123603,0,0,123603
"35388","Wayne",2020-03-19,123603,0,0,123603,0,0,123603
"35389","Wayne",2020-03-22,123603,8,0.00647233481387992,123603,8,0,123595
"35390","Wayne",2020-03-26,123603,0,0.00647233481387992,123603,0,8,123595
"35391","Wayne",2020-03-29,123603,20,0.0226531718485797,123603,20,8,123575
"35392","Wayne",2020-04-02,123603,0,0.0226531718485797,123603,0,28,123575
"35393","Wayne",2020-04-05,123603,120,0.119738194056779,123603,120,28.0000000000001,123455
"35394","Wayne",2020-04-09,123603,0,0.119738194056779,123603,0,148,123455
"35395","Wayne",2020-04-12,123603,188,0.271838062182957,123603,188,148,123267
"35396","Wayne",2020-04-16,123603,0,0.271838062182957,123603,0,336,123267
"35397","Wayne",2020-04-19,123603,1992,1.88344943083906,123603,1992,336,121275
"35398","Wayne",2020-04-23,123603,0,1.88344943083906,123603,0,2328,121275
"35399","Wayne",2020-04-26,123603,232,2.07114714044158,123603,232,2328,121043
"35400","Wayne",2020-04-30,123603,0,2.07114714044158,123603,0,2560,121043
"35401","Wayne",2020-05-03,123603,216,2.24590018041633,123603,216,2560,120827
"35402","Wayne",2020-05-07,123603,0,2.24590018041633,123603,0,2776,120827
"35403","Wayne",2020-05-10,123603,320,2.50479357297153,123603,320,2776,120507
"35404","Wayne",2020-05-14,123603,0,2.50479357297153,123603,0,3096,120507
"35405","Wayne",2020-05-17,123603,456,2.87371665736269,123603,456,3096,120051
"35406","Wayne",2020-05-21,123603,0,2.87371665736269,123603,0,3552,120051
"35407","Wayne",2020-05-24,123603,636,3.38826727506614,123603,636,3552,119415
"35408","Wayne",2020-05-28,123603,0,3.38826727506614,123603,0,4188,119415
"35409","Wayne",2020-05-31,123603,560,3.84133071203773,123603,560,4188,118855
"35410","Wayne",2020-06-04,123603,0,3.84133071203773,123603,0,4748,118855
"35411","Wayne",2020-06-07,123603,728,4.43031318010081,123603,728,4748,118127
"35412","Wayne",2020-06-11,123603,0,4.43031318010081,123603,0,5476,118127
"35413","Wayne",2020-06-14,123603,700,4.9966424763153,123603,700,5476,117427
